"Time","Sensor_No","Analog_Read","Voltage_mV","Temperature_degC"
"7.6.2023 23:23:53",2,203,609,10.9
"7.6.2023 23:23:53",3,205,615,11.5
"7.6.2023 23:23:53",4,202,606,10.6
"7.6.2023 23:23:57",1,202,606,10.6
"7.6.2023 23:23:59",2,202,606,10.6
"7.6.2023 23:23:59",3,203,609,10.9
"7.6.2023 23:23:59",4,202,606,10.6
"7.6.2023 23:24:3",1,203,609,10.9
"7.6.2023 23:24:5",2,202,606,10.6
"7.6.2023 23:24:5",3,205,615,11.5
"7.6.2023 23:24:5",4,203,609,10.9
"7.6.2023 23:24:9",1,202,606,10.6
"7.6.2023 23:24:11",2,202,606,10.6
"7.6.2023 23:24:11",3,204,612,11.2
"7.6.2023 23:24:11",4,202,606,10.6
"7.6.2023 23:24:15",1,202,606,10.6
"7.6.2023 23:24:17",2,202,606,10.6
"7.6.2023 23:24:17",3,205,615,11.5
"7.6.2023 23:24:17",4,202,606,10.6
"7.6.2023 23:24:21",1,202,606,10.6
"7.6.2023 23:24:23",2,202,606,10.6
"7.6.2023 23:24:23",3,205,615,11.5
"7.6.2023 23:24:23",4,202,606,10.6
"7.6.2023 23:24:27",1,203,609,10.9
"7.6.2023 23:24:29",2,201,603,10.3
"7.6.2023 23:24:29",3,204,612,11.2
"7.6.2023 23:24:29",4,202,606,10.6
"7.6.2023 23:24:33",1,203,609,10.9
"7.6.2023 23:24:35",2,202,606,10.6
"7.6.2023 23:24:35",3,202,606,10.6
"7.6.2023 23:24:35",4,201,603,10.3
"7.6.2023 23:24:39",1,203,609,10.9
"7.6.2023 23:24:41",2,202,606,10.6
"7.6.2023 23:24:41",3,205,615,11.5
"7.6.2023 23:24:41",4,202,606,10.6
"7.6.2023 23:24:45",1,202,606,10.6
"7.6.2023 23:24:47",2,202,606,10.6
"7.6.2023 23:24:47",3,204,612,11.2
"7.6.2023 23:24:47",4,202,606,10.6
"7.6.2023 23:24:51",1,203,609,10.9
"7.6.2023 23:24:53",2,201,603,10.3
"7.6.2023 23:24:53",3,205,615,11.5
"7.6.2023 23:24:53",4,202,606,10.6
"7.6.2023 23:24:57",1,203,609,10.9
"7.6.2023 23:24:59",2,202,606,10.6
"7.6.2023 23:24:59",3,205,615,11.5
"7.6.2023 23:24:59",4,202,606,10.6
"7.6.2023 23:25:3",1,202,606,10.6
"7.6.2023 23:25:5",2,201,603,10.3
"7.6.2023 23:25:5",3,205,615,11.5
"7.6.2023 23:25:5",4,204,612,11.2
"7.6.2023 23:25:9",1,203,609,10.9
"7.6.2023 23:25:11",2,201,603,10.3
"7.6.2023 23:25:11",3,205,615,11.5
"7.6.2023 23:25:11",4,202,606,10.6
"7.6.2023 23:25:15",1,203,609,10.9
"7.6.2023 23:25:17",2,201,603,10.3
"7.6.2023 23:25:17",3,205,615,11.5
"7.6.2023 23:25:17",4,202,606,10.6
"7.6.2023 23:25:21",1,201,603,10.3
"7.6.2023 23:25:23",2,202,606,10.6
"7.6.2023 23:25:23",3,204,612,11.2
"7.6.2023 23:25:23",4,202,606,10.6
"7.6.2023 23:25:27",1,202,606,10.6
"7.6.2023 23:25:29",2,203,609,10.9
"7.6.2023 23:25:29",3,205,615,11.5
"7.6.2023 23:25:29",4,201,603,10.3
"7.6.2023 23:25:33",1,202,606,10.6
"7.6.2023 23:25:35",2,202,606,10.6
"7.6.2023 23:25:35",3,204,612,11.2
"7.6.2023 23:25:35",4,203,609,10.9
"7.6.2023 23:25:39",1,205,615,11.5
"7.6.2023 23:25:41",2,202,606,10.6
"7.6.2023 23:25:41",3,205,615,11.5
"7.6.2023 23:25:41",4,203,609,10.9
"7.6.2023 23:25:45",1,204,612,11.2
"7.6.2023 23:25:47",2,203,609,10.9
"7.6.2023 23:25:47",3,205,615,11.5
"7.6.2023 23:25:47",4,203,609,10.9
"7.6.2023 23:25:51",1,202,606,10.6
"7.6.2023 23:25:53",2,202,606,10.6
"7.6.2023 23:25:53",3,203,609,10.9
"7.6.2023 23:25:53",4,202,606,10.6
"7.6.2023 23:25:57",1,202,606,10.6
"7.6.2023 23:25:59",2,201,603,10.3
"7.6.2023 23:25:59",3,204,612,11.2
"7.6.2023 23:25:59",4,202,606,10.6
"7.6.2023 23:26:3",1,202,606,10.6
"7.6.2023 23:26:5",2,202,606,10.6
"7.6.2023 23:26:5",3,205,615,11.5
"7.6.2023 23:26:5",4,202,606,10.6
"7.6.2023 23:26:9",1,203,609,10.9
"7.6.2023 23:26:11",2,202,606,10.6
"7.6.2023 23:26:11",3,204,612,11.2
"7.6.2023 23:26:11",4,202,606,10.6
"7.6.2023 23:26:15",1,203,609,10.9
"7.6.2023 23:26:17",2,201,603,10.3
"7.6.2023 23:26:17",3,206,618,11.8
"7.6.2023 23:26:17",4,202,606,10.6
"7.6.2023 23:26:21",1,202,606,10.6
"7.6.2023 23:26:23",2,202,606,10.6
"7.6.2023 23:26:23",3,205,615,11.5
"7.6.2023 23:26:23",4,202,606,10.6
"7.6.2023 23:26:27",1,203,609,10.9
"7.6.2023 23:26:29",2,202,606,10.6
"7.6.2023 23:26:29",3,205,615,11.5
"7.6.2023 23:26:29",4,202,606,10.6
"7.6.2023 23:26:33",1,204,612,11.2
"7.6.2023 23:26:35",2,203,609,10.9
"7.6.2023 23:26:35",3,204,612,11.2
"7.6.2023 23:26:35",4,202,606,10.6
"7.6.2023 23:26:39",1,204,612,11.2
"7.6.2023 23:26:41",2,201,603,10.3
"7.6.2023 23:26:41",3,205,615,11.5
"7.6.2023 23:26:41",4,202,606,10.6
"7.6.2023 23:26:45",1,202,606,10.6
"7.6.2023 23:26:47",2,201,603,10.3
"7.6.2023 23:26:47",3,205,615,11.5
"7.6.2023 23:26:47",4,203,609,10.9
"7.6.2023 23:26:51",1,203,609,10.9
"7.6.2023 23:26:53",2,201,603,10.3
"7.6.2023 23:26:53",3,203,609,10.9
"7.6.2023 23:26:53",4,202,606,10.6
"7.6.2023 23:26:57",1,201,603,10.3
"7.6.2023 23:26:59",2,202,606,10.6
"7.6.2023 23:26:59",3,205,615,11.5
"7.6.2023 23:26:59",4,202,606,10.6
"7.6.2023 23:27:3",1,202,606,10.6
"7.6.2023 23:27:5",2,201,603,10.3
"7.6.2023 23:27:5",3,205,615,11.5
"7.6.2023 23:27:5",4,201,603,10.3
"7.6.2023 23:27:9",1,203,609,10.9
"7.6.2023 23:27:11",2,202,606,10.6
"7.6.2023 23:27:11",3,204,612,11.2
"7.6.2023 23:27:11",4,202,606,10.6
"7.6.2023 23:27:15",1,204,612,11.2
"7.6.2023 23:27:17",2,202,606,10.6
"7.6.2023 23:27:17",3,204,612,11.2
"7.6.2023 23:27:17",4,202,606,10.6
"7.6.2023 23:27:21",1,203,609,10.9
"7.6.2023 23:27:23",2,202,606,10.6
"7.6.2023 23:27:23",3,205,615,11.5
"7.6.2023 23:27:23",4,203,609,10.9
"7.6.2023 23:27:27",1,202,606,10.6
"7.6.2023 23:27:29",2,202,606,10.6
"7.6.2023 23:27:29",3,204,612,11.2
"7.6.2023 23:27:29",4,203,609,10.9
"7.6.2023 23:27:33",1,202,606,10.6
"7.6.2023 23:27:35",2,201,603,10.3
"7.6.2023 23:27:35",3,205,615,11.5
"7.6.2023 23:27:35",4,203,609,10.9
"7.6.2023 23:27:39",1,203,609,10.9
"7.6.2023 23:27:41",2,202,606,10.6
"7.6.2023 23:27:41",3,205,615,11.5
"7.6.2023 23:27:41",4,203,609,10.9
"7.6.2023 23:27:45",1,203,609,10.9
"7.6.2023 23:27:47",2,202,606,10.6
"7.6.2023 23:27:47",3,204,612,11.2
"7.6.2023 23:27:47",4,202,606,10.6
"7.6.2023 23:27:51",1,203,609,10.9
"7.6.2023 23:27:53",2,201,603,10.3
"7.6.2023 23:27:53",3,204,612,11.2
"7.6.2023 23:27:53",4,201,603,10.3
"7.6.2023 23:27:57",1,201,603,10.3
"7.6.2023 23:27:59",2,203,609,10.9
"7.6.2023 23:27:59",3,205,615,11.5
"7.6.2023 23:27:59",4,202,606,10.6
"7.6.2023 23:28:3",1,201,603,10.3
"7.6.2023 23:28:5",2,202,606,10.6
"7.6.2023 23:28:5",3,204,612,11.2
"7.6.2023 23:28:5",4,203,609,10.9
"7.6.2023 23:28:9",1,202,606,10.6
"7.6.2023 23:28:11",2,201,603,10.3
"7.6.2023 23:28:11",3,204,612,11.2
"7.6.2023 23:28:11",4,201,603,10.3
"7.6.2023 23:28:15",1,202,606,10.6
"7.6.2023 23:28:17",2,203,609,10.9
"7.6.2023 23:28:17",3,204,612,11.2
"7.6.2023 23:28:17",4,202,606,10.6
"7.6.2023 23:28:21",1,204,612,11.2
"7.6.2023 23:28:23",2,201,603,10.3
"7.6.2023 23:28:23",3,204,612,11.2
"7.6.2023 23:28:23",4,202,606,10.6
"7.6.2023 23:28:27",1,203,609,10.9
"7.6.2023 23:28:29",2,202,606,10.6
"7.6.2023 23:28:29",3,205,615,11.5
"7.6.2023 23:28:29",4,202,606,10.6
"7.6.2023 23:28:33",1,203,609,10.9
"7.6.2023 23:28:35",2,201,603,10.3
"7.6.2023 23:28:35",3,204,612,11.2
"7.6.2023 23:28:35",4,202,606,10.6
"7.6.2023 23:28:39",1,202,606,10.6
"7.6.2023 23:28:41",2,202,606,10.6
"7.6.2023 23:28:41",3,204,612,11.2
"7.6.2023 23:28:41",4,202,606,10.6
"7.6.2023 23:28:45",1,202,606,10.6
"7.6.2023 23:28:47",2,201,603,10.3
"7.6.2023 23:28:47",3,203,609,10.9
"7.6.2023 23:28:47",4,203,609,10.9
"7.6.2023 23:28:51",1,202,606,10.6
"7.6.2023 23:28:53",2,202,606,10.6
"7.6.2023 23:28:53",3,205,615,11.5
"7.6.2023 23:28:53",4,202,606,10.6
"7.6.2023 23:28:57",1,202,606,10.6
"7.6.2023 23:28:59",2,202,606,10.6
"7.6.2023 23:28:59",3,204,612,11.2
"7.6.2023 23:28:59",4,203,609,10.9
"7.6.2023 23:29:3",1,203,609,10.9
"7.6.2023 23:29:5",2,202,606,10.6
"7.6.2023 23:29:5",3,204,612,11.2
"7.6.2023 23:29:5",4,202,606,10.6
"7.6.2023 23:29:9",1,202,606,10.6
"7.6.2023 23:29:11",2,202,606,10.6
"7.6.2023 23:29:11",3,205,615,11.5
"7.6.2023 23:29:11",4,201,603,10.3
"7.6.2023 23:29:15",1,202,606,10.6
"7.6.2023 23:29:17",2,202,606,10.6
"7.6.2023 23:29:17",3,205,615,11.5
"7.6.2023 23:29:17",4,201,603,10.3
"7.6.2023 23:29:21",1,203,609,10.9
"7.6.2023 23:29:23",2,202,606,10.6
"7.6.2023 23:29:23",3,210,630,13
"7.6.2023 23:29:23",4,202,606,10.6
"7.6.2023 23:29:27",1,204,612,11.2
"7.6.2023 23:29:29",2,202,606,10.6
"7.6.2023 23:29:29",3,205,615,11.5
"7.6.2023 23:29:29",4,202,606,10.6
"7.6.2023 23:29:33",1,202,606,10.6
"7.6.2023 23:29:35",2,201,603,10.3
"7.6.2023 23:29:35",3,204,612,11.2
"7.6.2023 23:29:35",4,202,606,10.6
"7.6.2023 23:29:39",1,203,609,10.9
"7.6.2023 23:29:41",2,202,606,10.6
"7.6.2023 23:29:41",3,203,609,10.9
"7.6.2023 23:29:41",4,203,609,10.9
"7.6.2023 23:29:45",1,203,609,10.9
"7.6.2023 23:29:47",2,202,606,10.6
"7.6.2023 23:29:47",3,203,609,10.9
"7.6.2023 23:29:47",4,201,603,10.3
"7.6.2023 23:29:51",1,204,612,11.2
"7.6.2023 23:29:53",2,202,606,10.6
"7.6.2023 23:29:53",3,204,612,11.2
"7.6.2023 23:29:53",4,202,606,10.6
"7.6.2023 23:29:57",1,202,606,10.6
"7.6.2023 23:29:59",2,201,603,10.3
"7.6.2023 23:29:59",3,204,612,11.2
"7.6.2023 23:29:59",4,203,609,10.9
"7.6.2023 23:30:3",1,202,606,10.6
"7.6.2023 23:30:5",2,203,609,10.9
"7.6.2023 23:30:5",3,204,612,11.2
"7.6.2023 23:30:5",4,202,606,10.6
"7.6.2023 23:30:9",1,203,609,10.9
"7.6.2023 23:30:11",2,203,609,10.9
"7.6.2023 23:30:11",3,204,612,11.2
"7.6.2023 23:30:11",4,202,606,10.6
"7.6.2023 23:30:15",1,202,606,10.6
"7.6.2023 23:30:17",2,203,609,10.9
"7.6.2023 23:30:17",3,204,612,11.2
"7.6.2023 23:30:17",4,202,606,10.6
"7.6.2023 23:30:21",1,203,609,10.9
"7.6.2023 23:30:23",2,204,612,11.2
"7.6.2023 23:30:23",3,204,612,11.2
"7.6.2023 23:30:23",4,202,606,10.6
"7.6.2023 23:30:27",1,203,609,10.9
"7.6.2023 23:30:29",2,201,603,10.3
"7.6.2023 23:30:29",3,205,615,11.5
"7.6.2023 23:30:29",4,203,609,10.9
"7.6.2023 23:30:33",1,203,609,10.9
"7.6.2023 23:30:35",2,201,603,10.3
"7.6.2023 23:30:35",3,205,615,11.5
"7.6.2023 23:30:35",4,204,612,11.2
"7.6.2023 23:30:39",1,203,609,10.9
"7.6.2023 23:30:41",2,202,606,10.6
"7.6.2023 23:30:41",3,205,615,11.5
"7.6.2023 23:30:41",4,202,606,10.6
"7.6.2023 23:30:45",1,203,609,10.9
"7.6.2023 23:30:47",2,202,606,10.6
"7.6.2023 23:30:47",3,205,615,11.5
"7.6.2023 23:30:47",4,203,609,10.9
"7.6.2023 23:30:51",1,203,609,10.9
"7.6.2023 23:30:53",2,202,606,10.6
"7.6.2023 23:30:53",3,202,606,10.6
"7.6.2023 23:30:53",4,201,603,10.3
"7.6.2023 23:30:57",1,204,612,11.2
"7.6.2023 23:30:59",2,200,600,10
"7.6.2023 23:30:59",3,204,612,11.2
"7.6.2023 23:30:59",4,201,603,10.3
"7.6.2023 23:31:3",1,203,609,10.9
"7.6.2023 23:31:5",2,201,603,10.3
"7.6.2023 23:31:5",3,205,615,11.5
"7.6.2023 23:31:5",4,202,606,10.6
"7.6.2023 23:31:9",1,203,609,10.9
"7.6.2023 23:31:11",2,202,606,10.6
"7.6.2023 23:31:11",3,204,612,11.2
"7.6.2023 23:31:11",4,203,609,10.9
"7.6.2023 23:31:15",1,203,609,10.9
"7.6.2023 23:31:17",2,203,609,10.9
"7.6.2023 23:31:17",3,205,615,11.5
"7.6.2023 23:31:17",4,201,603,10.3
"7.6.2023 23:31:21",1,201,603,10.3
"7.6.2023 23:31:24",2,202,606,10.6
"7.6.2023 23:31:24",3,204,612,11.2
"7.6.2023 23:31:24",4,203,609,10.9
"7.6.2023 23:31:27",1,202,606,10.6
"7.6.2023 23:31:30",2,204,612,11.2
"7.6.2023 23:31:30",3,205,615,11.5
"7.6.2023 23:31:30",4,201,603,10.3
"7.6.2023 23:31:33",1,201,603,10.3
"7.6.2023 23:31:36",2,201,603,10.3
"7.6.2023 23:31:36",3,205,615,11.5
"7.6.2023 23:31:36",4,202,606,10.6
"7.6.2023 23:31:39",1,208,624,12.4
"7.6.2023 23:31:42",2,202,606,10.6
"7.6.2023 23:31:42",3,205,615,11.5
"7.6.2023 23:31:42",4,203,609,10.9
"7.6.2023 23:31:45",1,204,612,11.2
"7.6.2023 23:31:48",2,201,603,10.3
"7.6.2023 23:31:48",3,204,612,11.2
"7.6.2023 23:31:48",4,202,606,10.6
"7.6.2023 23:31:51",1,203,609,10.9
"7.6.2023 23:31:54",2,201,603,10.3
"7.6.2023 23:31:54",3,207,621,12.1
"7.6.2023 23:31:54",4,202,606,10.6
"7.6.2023 23:31:57",1,202,606,10.6
"7.6.2023 23:32:0",2,201,603,10.3
"7.6.2023 23:32:0",3,205,615,11.5
"7.6.2023 23:32:0",4,202,606,10.6
"7.6.2023 23:32:3",1,202,606,10.6
"7.6.2023 23:32:6",2,202,606,10.6
"7.6.2023 23:32:6",3,205,615,11.5
"7.6.2023 23:32:6",4,202,606,10.6
"7.6.2023 23:32:9",1,203,609,10.9
"7.6.2023 23:32:12",2,201,603,10.3
"7.6.2023 23:32:12",3,205,615,11.5
"7.6.2023 23:32:12",4,202,606,10.6
"7.6.2023 23:32:15",1,203,609,10.9
"7.6.2023 23:32:18",2,201,603,10.3
"7.6.2023 23:32:18",3,205,615,11.5
"7.6.2023 23:32:18",4,202,606,10.6
"7.6.2023 23:32:21",1,203,609,10.9
"7.6.2023 23:32:24",2,202,606,10.6
"7.6.2023 23:32:24",3,204,612,11.2
"7.6.2023 23:32:24",4,202,606,10.6
"7.6.2023 23:32:27",1,202,606,10.6
"7.6.2023 23:32:30",2,201,603,10.3
"7.6.2023 23:32:30",3,204,612,11.2
"7.6.2023 23:32:30",4,202,606,10.6
"7.6.2023 23:32:33",1,204,612,11.2
"7.6.2023 23:32:36",2,202,606,10.6
"7.6.2023 23:32:36",3,204,612,11.2
"7.6.2023 23:32:36",4,202,606,10.6
"7.6.2023 23:32:39",1,202,606,10.6
"7.6.2023 23:32:42",2,203,609,10.9
"7.6.2023 23:32:42",3,203,609,10.9
"7.6.2023 23:32:42",4,202,606,10.6
"7.6.2023 23:32:45",1,202,606,10.6
"7.6.2023 23:32:48",2,202,606,10.6
"7.6.2023 23:32:48",3,205,615,11.5
"7.6.2023 23:32:48",4,202,606,10.6
"7.6.2023 23:32:51",1,202,606,10.6
"7.6.2023 23:32:54",2,202,606,10.6
"7.6.2023 23:32:54",3,205,615,11.5
"7.6.2023 23:32:54",4,203,609,10.9
"7.6.2023 23:32:57",1,203,609,10.9
"7.6.2023 23:33:0",2,203,609,10.9
"7.6.2023 23:33:0",3,204,612,11.2
"7.6.2023 23:33:0",4,203,609,10.9
"7.6.2023 23:33:3",1,204,612,11.2
"7.6.2023 23:33:6",2,201,603,10.3
"7.6.2023 23:33:6",3,204,612,11.2
"7.6.2023 23:33:6",4,201,603,10.3
"7.6.2023 23:33:9",1,204,612,11.2
"7.6.2023 23:33:12",2,203,609,10.9
"7.6.2023 23:33:12",3,204,612,11.2
"7.6.2023 23:33:12",4,202,606,10.6
"7.6.2023 23:33:15",1,202,606,10.6
"7.6.2023 23:33:18",2,203,609,10.9
"7.6.2023 23:33:18",3,204,612,11.2
"7.6.2023 23:33:18",4,202,606,10.6
"7.6.2023 23:33:21",1,202,606,10.6
"7.6.2023 23:33:24",2,202,606,10.6
"7.6.2023 23:33:24",3,205,615,11.5
"7.6.2023 23:33:24",4,202,606,10.6
"7.6.2023 23:33:27",1,202,606,10.6
"7.6.2023 23:33:30",2,202,606,10.6
"7.6.2023 23:33:30",3,204,612,11.2
"7.6.2023 23:33:30",4,202,606,10.6
"7.6.2023 23:33:33",1,203,609,10.9
"7.6.2023 23:33:36",2,201,603,10.3
"7.6.2023 23:33:36",3,204,612,11.2
"7.6.2023 23:33:36",4,202,606,10.6
"7.6.2023 23:33:39",1,202,606,10.6
"7.6.2023 23:33:42",2,202,606,10.6
"7.6.2023 23:33:42",3,204,612,11.2
"7.6.2023 23:33:42",4,202,606,10.6
"7.6.2023 23:33:45",1,203,609,10.9
"7.6.2023 23:33:48",2,202,606,10.6
"7.6.2023 23:33:48",3,204,612,11.2
"7.6.2023 23:33:48",4,203,609,10.9
"7.6.2023 23:33:51",1,203,609,10.9
"7.6.2023 23:33:54",2,201,603,10.3
"7.6.2023 23:33:54",3,205,615,11.5
"7.6.2023 23:33:54",4,202,606,10.6
"7.6.2023 23:33:57",1,202,606,10.6
"7.6.2023 23:34:0",2,203,609,10.9
"7.6.2023 23:34:0",3,205,615,11.5
"7.6.2023 23:34:0",4,202,606,10.6
"7.6.2023 23:34:3",1,203,609,10.9
"7.6.2023 23:34:6",2,202,606,10.6
"7.6.2023 23:34:6",3,204,612,11.2
"7.6.2023 23:34:6",4,202,606,10.6
"7.6.2023 23:34:9",1,202,606,10.6
"7.6.2023 23:34:12",2,202,606,10.6
"7.6.2023 23:34:12",3,204,612,11.2
"7.6.2023 23:34:12",4,202,606,10.6
"7.6.2023 23:34:15",1,205,615,11.5
"7.6.2023 23:34:18",2,201,603,10.3
"7.6.2023 23:34:18",3,205,615,11.5
"7.6.2023 23:34:18",4,202,606,10.6
"7.6.2023 23:34:21",1,203,609,10.9
"7.6.2023 23:34:24",2,202,606,10.6
"7.6.2023 23:34:24",3,204,612,11.2
"7.6.2023 23:34:24",4,202,606,10.6
"7.6.2023 23:34:27",1,203,609,10.9
"7.6.2023 23:34:30",2,201,603,10.3
"7.6.2023 23:34:30",3,204,612,11.2
"7.6.2023 23:34:30",4,203,609,10.9
"7.6.2023 23:34:33",1,203,609,10.9
"7.6.2023 23:34:36",2,202,606,10.6
"7.6.2023 23:34:36",3,204,612,11.2
"7.6.2023 23:34:36",4,202,606,10.6
"7.6.2023 23:34:39",1,202,606,10.6
"7.6.2023 23:34:42",2,202,606,10.6
"7.6.2023 23:34:42",3,205,615,11.5
"7.6.2023 23:34:42",4,202,606,10.6
"7.6.2023 23:34:45",1,202,606,10.6
"7.6.2023 23:34:48",2,202,606,10.6
"7.6.2023 23:34:48",3,204,612,11.2
"7.6.2023 23:34:48",4,202,606,10.6
"7.6.2023 23:34:51",1,203,609,10.9
"7.6.2023 23:34:54",2,202,606,10.6
"7.6.2023 23:34:54",3,205,615,11.5
"7.6.2023 23:34:54",4,202,606,10.6
"7.6.2023 23:34:57",1,203,609,10.9
"7.6.2023 23:35:0",2,202,606,10.6
"7.6.2023 23:35:0",3,205,615,11.5
"7.6.2023 23:35:0",4,202,606,10.6
"7.6.2023 23:35:3",1,204,612,11.2
"7.6.2023 23:35:6",2,202,606,10.6
"7.6.2023 23:35:6",3,204,612,11.2
"7.6.2023 23:35:6",4,202,606,10.6
"7.6.2023 23:35:9",1,203,609,10.9
"7.6.2023 23:35:12",2,202,606,10.6
"7.6.2023 23:35:12",3,205,615,11.5
"7.6.2023 23:35:12",4,202,606,10.6
"7.6.2023 23:35:15",1,201,603,10.3
"7.6.2023 23:35:18",2,201,603,10.3
"7.6.2023 23:35:18",3,204,612,11.2
"7.6.2023 23:35:18",4,202,606,10.6
"7.6.2023 23:35:21",1,203,609,10.9
"7.6.2023 23:35:24",2,201,603,10.3
"7.6.2023 23:35:24",3,205,615,11.5
"7.6.2023 23:35:24",4,202,606,10.6
"7.6.2023 23:35:27",1,203,609,10.9
"7.6.2023 23:35:30",2,201,603,10.3
"7.6.2023 23:35:30",3,205,615,11.5
"7.6.2023 23:35:30",4,202,606,10.6
"7.6.2023 23:35:33",1,203,609,10.9
"7.6.2023 23:35:36",2,201,603,10.3
"7.6.2023 23:35:36",3,204,612,11.2
"7.6.2023 23:35:36",4,201,603,10.3
"7.6.2023 23:35:39",1,202,606,10.6
"7.6.2023 23:35:42",2,201,603,10.3
"7.6.2023 23:35:42",3,205,615,11.5
"7.6.2023 23:35:42",4,202,606,10.6
"7.6.2023 23:35:45",1,203,609,10.9
"7.6.2023 23:35:48",2,202,606,10.6
"7.6.2023 23:35:48",3,205,615,11.5
"7.6.2023 23:35:48",4,202,606,10.6
"7.6.2023 23:35:51",1,203,609,10.9
"7.6.2023 23:35:54",2,202,606,10.6
"7.6.2023 23:35:54",3,205,615,11.5
"7.6.2023 23:35:54",4,202,606,10.6
"7.6.2023 23:35:57",1,203,609,10.9
"7.6.2023 23:36:0",2,201,603,10.3
"7.6.2023 23:36:0",3,204,612,11.2
"7.6.2023 23:36:0",4,201,603,10.3
"7.6.2023 23:36:3",1,202,606,10.6
"7.6.2023 23:36:6",2,201,603,10.3
"7.6.2023 23:36:6",3,204,612,11.2
"7.6.2023 23:36:6",4,201,603,10.3
"7.6.2023 23:36:9",1,203,609,10.9
"7.6.2023 23:36:12",2,201,603,10.3
"7.6.2023 23:36:12",3,203,609,10.9
"7.6.2023 23:36:12",4,202,606,10.6
"7.6.2023 23:36:15",1,202,606,10.6
"7.6.2023 23:36:18",2,201,603,10.3
"7.6.2023 23:36:18",3,205,615,11.5
"7.6.2023 23:36:18",4,202,606,10.6
"7.6.2023 23:36:21",1,202,606,10.6
"7.6.2023 23:36:24",2,202,606,10.6
"7.6.2023 23:36:24",3,204,612,11.2
"7.6.2023 23:36:24",4,203,609,10.9
"7.6.2023 23:36:27",1,203,609,10.9
"7.6.2023 23:36:30",2,201,603,10.3
"7.6.2023 23:36:30",3,204,612,11.2
"7.6.2023 23:36:30",4,202,606,10.6
"7.6.2023 23:36:33",1,202,606,10.6
"7.6.2023 23:36:36",2,202,606,10.6
"7.6.2023 23:36:36",3,204,612,11.2
"7.6.2023 23:36:36",4,202,606,10.6
"7.6.2023 23:36:39",1,203,609,10.9
"7.6.2023 23:36:42",2,202,606,10.6
"7.6.2023 23:36:42",3,203,609,10.9
"7.6.2023 23:36:42",4,203,609,10.9
"7.6.2023 23:36:45",1,202,606,10.6
"7.6.2023 23:36:48",2,202,606,10.6
"7.6.2023 23:36:48",3,205,615,11.5
"7.6.2023 23:36:48",4,202,606,10.6
"7.6.2023 23:36:51",1,203,609,10.9
"7.6.2023 23:36:54",2,202,606,10.6
"7.6.2023 23:36:54",3,205,615,11.5
"7.6.2023 23:36:54",4,202,606,10.6
"7.6.2023 23:36:57",1,202,606,10.6
"7.6.2023 23:37:0",2,203,609,10.9
"7.6.2023 23:37:0",3,205,615,11.5
"7.6.2023 23:37:0",4,201,603,10.3
"7.6.2023 23:37:3",1,203,609,10.9
"7.6.2023 23:37:6",2,201,603,10.3
"7.6.2023 23:37:6",3,204,612,11.2
"7.6.2023 23:37:6",4,202,606,10.6
"7.6.2023 23:37:9",1,203,609,10.9
"7.6.2023 23:37:12",2,205,615,11.5
"7.6.2023 23:37:12",3,205,615,11.5
"7.6.2023 23:37:12",4,201,603,10.3
"7.6.2023 23:37:15",1,204,612,11.2
"7.6.2023 23:37:18",2,202,606,10.6
"7.6.2023 23:37:18",3,205,615,11.5
"7.6.2023 23:37:18",4,202,606,10.6
"7.6.2023 23:37:21",1,204,612,11.2
"7.6.2023 23:37:24",2,202,606,10.6
"7.6.2023 23:37:24",3,204,612,11.2
"7.6.2023 23:37:24",4,201,603,10.3
"7.6.2023 23:37:27",1,202,606,10.6
"7.6.2023 23:37:30",2,202,606,10.6
"7.6.2023 23:37:30",3,203,609,10.9
"7.6.2023 23:37:30",4,202,606,10.6
"7.6.2023 23:37:33",1,203,609,10.9
"7.6.2023 23:37:36",2,202,606,10.6
"7.6.2023 23:37:36",3,203,609,10.9
"7.6.2023 23:37:36",4,203,609,10.9
"7.6.2023 23:37:39",1,203,609,10.9
"7.6.2023 23:37:42",2,203,609,10.9
"7.6.2023 23:37:42",3,205,615,11.5
"7.6.2023 23:37:42",4,203,609,10.9
"7.6.2023 23:37:45",1,204,612,11.2
"7.6.2023 23:37:48",2,201,603,10.3
"7.6.2023 23:37:48",3,204,612,11.2
"7.6.2023 23:37:48",4,201,603,10.3
"7.6.2023 23:37:51",1,204,612,11.2
"7.6.2023 23:37:54",2,202,606,10.6
"7.6.2023 23:37:54",3,204,612,11.2
"7.6.2023 23:37:54",4,202,606,10.6
"7.6.2023 23:37:57",1,203,609,10.9
"7.6.2023 23:38:0",2,201,603,10.3
"7.6.2023 23:38:0",3,205,615,11.5
"7.6.2023 23:38:0",4,202,606,10.6
"7.6.2023 23:38:3",1,203,609,10.9
"7.6.2023 23:38:6",2,202,606,10.6
"7.6.2023 23:38:6",3,203,609,10.9
"7.6.2023 23:38:6",4,202,606,10.6
"7.6.2023 23:38:9",1,203,609,10.9
"7.6.2023 23:38:12",2,201,603,10.3
"7.6.2023 23:38:12",3,206,618,11.8
"7.6.2023 23:38:12",4,204,612,11.2
"7.6.2023 23:38:15",1,201,603,10.3
"7.6.2023 23:38:18",2,202,606,10.6
"7.6.2023 23:38:18",3,205,615,11.5
"7.6.2023 23:38:18",4,201,603,10.3
"7.6.2023 23:38:21",1,202,606,10.6
"7.6.2023 23:38:24",2,201,603,10.3
"7.6.2023 23:38:24",3,205,615,11.5
